Unnamed: 0,reviewId,content,normalized
259,a55a3dd5-b2cc-4f97-bb43-ad1b329f5f47,susah banget verifikasi wajah,verifikasi wajah sangat sulit
32,0c9c89ae-395a-4434-8297-b575f92eba5e,top up belum masuk . ganggua terus gopay,isi ulang saldo belum masuk gangguan pada gopay
33,46627dc4-53cf-4818-a25a-8f6b278e6a7b,"jangan pernah download apk ini, gila gabisa di apa apain ini duit kalo udh msuk kesini, termasuk penipuan gasihhh duit masuk gabisa di TF hadeh",jangan pernah mengunduh aplikasi ini jika sudah masuk ke sini tidak bisa ditransfer termasuk penipuan
34,a22c56e5-9535-4d06-a714-8676e5c7688a,"aplikasi sampah,suka error,qris suka gagal",aplikasi tidak berkualitas sering mengalami eror qris sering gagal
35,8e8cd8c4-f44f-4b54-85e1-b5d751d8110b,"aplikasi babbbii ilang duit gue disini , mana duit orang lagi , transfer dilaporan berhasil tapi nggak masuk , hubungi cs disuruh nunggu 2 hari , ini udah 3 hari nggak ada kejelasan , emang aplikasi arahnya nipu ini",aplikasi babbbii hilang uang saya di sini mana uang orang lain transfer dilaporkan berhasil tetapi tidak masuk hubungi layanan pelanggan diminta menunggu dua hari ini sudah tiga hari tidak ada kejelasan aplikasi ini memang menipu
36,dff70120-a247-469f-9cf2-1e043c745c91,"setiap mau login selalu belum terhubung,belom kelar kelar update nya",setiap kali login selalu belum terhubung belum selesai pembaruan nya
37,aae43863-7f68-40b3-812d-6d22c816d71e,Bisa transaksi cepat dengan GoPay dan juga adanya fitur transfer tanpa minimal dan ini memberikan kemudahan bagi user. Terimakasih GoPay,dapat melakukan transaksi cepat dengan gopay serta adanya fitur transfer tanpa minimum serta ini memberikan kemudahan bagi pengguna terima kasih gopay
38,cd9382dd-5522-462b-a160-ea7f3827bfaf,kenapa tidak bisa login. padahal saya daftar lewat bibit,mengapa tidak bisa masuk padahal saya mendaftar melalui bibit
39,889804a0-4fba-49d3-b586-588cfaec51d0,"kenapa selalu begini, Transfer ke bank gagal, dalam alasan terkendala, udah sering, udah lapor juga belom di respon.. jika dana yg tertunda belom di kembalikan juga ini nama nya Pembodohan dan penipuan.",mengapa selalu begini transfer ke bank gagal dengan alasan terkendala sudah sering sudah lapor juga belum mendapat tanggapan jika dana yang tertunda belum dikembalikan juga ini namanya pembodohan dan penipuan
40,2ba39edb-97d2-411c-a130-8a543b5f4551,gk login lagi karena jaringan,tidak bisa masuk lagi karena jaringan
41,17aabe4b-2a43-4fcb-84b0-4ca7df8009c3,aplikasi Taaaiiiii.... transfer udah dipotong tambah potongan lagi 2rb duit 53rb sisa 49rb goooobblllooook tolooooolllll.,aplikasi transfer sudah dipotong tambah potongan lagi dua ribu rupiah lima puluh tiga ribu rupiah sisa empat puluh sembilan ribu rupiah goblok tolol
42,b33a68a6-c9ec-4047-97c6-eb9b4f0732ef,gunanya Qris buat apa kalo gak bisa di gunain ngebug mulu,apa gunanya qris jika tidak bisa digunakan sering mengalami gangguan
43,08dc3edf-e669-4f6c-874c-30959d8b50fd,"aplikasi burik, top up harus kena potongan padahal nominalnya di pas in malah kena potong alhasil top up lagi dan masih kena potongan. Kalau gak lagi ke Pepet download apk ini gak akan pernah mau ku download, lebih bagus e wallet yang lain",aplikasi buruk top up harus kena potongan padahal nominalnya pas namun tetap dipotong akibatnya top up lagi dan masih kena potongan jika tidak lagi kepepet saya tidak akan mau mengunduh apk ini lebih baik dompet digital yang lain
44,338b9615-ee2f-4d68-8022-c95217d6ee40,Gopay sangat bagus mudah buat anak anak yg suka top up game mantap,gopay sangat baik mudah untuk anak anak yang suka mengisi ulang saldo game
45,57f8086a-a279-4b65-812c-c190525e7df0,"Aplikasi sangat mudah digunakan, dan sangat membantu dlm hal pembayaran, pembelian dan transfer uang. Terima kasih",aplikasi sangat mudah digunakan dan sangat membantu dalam pembayaran dan pembelian serta transfer uang terima kasih
46,4cdd707f-7ddd-41b0-a5d1-8533f9986ef2,Sudah gopay plus tiba tiba jadi reguler.. disuruh upgrade ulang ngga bisa pakai ktp kita lagi.. alhasil duit yang ada tidak bisa transfer sudah hubungi chat bantuan cuma both saja.. ngga recommended buat top up duit.. ntr ngga bisa ditarik,gopay plus tiba tiba menjadi reguler diminta melakukan pembaruan lagi tidak bisa menggunakan kartu tanda penduduk kita lagi akibatnya saldo yang ada tidak bisa ditransfer sudah menghubungi layanan bantuan melalui chat hanya bot saja tidak direkomendasikan untuk mengisi ulang saldo nanti tidak bisa ditarik
47,93407c57-aac6-4d2c-8f05-6562fdfa5285,apalah ini perbaikan Mulu saya mau login nga bisa bisa anjir apalah nyusahin mending hapus saja kalau begini terus nga selesai selesai perbaikannya,apa ini perbaikan yang terus menerus saya ingin login tidak bisa tidak bisa ini menyusahkan sebaiknya hapus saja jika begini terus perbaikannya belum selesai
48,cf7a2a00-fc85-40cd-bbb3-86f73bda0843,ternyata mandiri pakai sistim saldo mengendap. dan ada fee nya juga kalau mau TF ke bank lain sekalipun kita TF nya pakai BI PAST. bikin kurang nyaman pakainya . masak kalah sama si hijau sama si Oren dan si unggu. yg selalu gratisan walau kita TF kemanapun. semoga kedepannya si mandiri bisa toleransi sama rakyat jelata. simpan 1jta bukanya jadi nambah malah jadi kurang /bulanya jadi malas simpan uwang di sini.,ternyata bank mandiri menggunakan sistem saldo mengendap dan ada biaya juga jika ingin melakukan transfer ke bank lain meskipun transfernya memakai bi fast membuat penggunaan layanannya tidak nyaman bagaimana jika dibandingkan dengan bank hijau bank oren dan bank ungu yang selalu gratis meskipun kita melakukan transfer ke mana pun semoga ke depannya bank mandiri bisa toleransi dengan rakyat jelata simpan satu juta bukanya jadi nambah malah jadi kurang bulannya jadi malas simpan uang di sini
49,328f7ace-c3d1-4bec-98fc-63a842606a00,"habis di updet malah gak bisa pake pembayaran Qris hadeh, dari kmaren tiap mau pake selalu ganguan",setelah diperbarui tidak bisa menggunakan pembayaran qris aduh sejak kemarin setiap kali ingin menggunakan selalu ada gangguan
50,56799588-e576-4e67-8e76-47b86f514836,"gopay bagus banget buat bayar/beli pln,pulsa,paket data dan dll tapi agak sedikit lelet pas rekam qris nya tolong di perbaiki ya",gopay sangat bagus untuk membayar tagihan pln membeli pulsa paket data dan lain lain tetapi agak lemot saat merekam qrisnya mohon diperbaiki
51,eed41f60-145a-4931-a8e8-4b8d5d644063,EROR TIDAK BISA TRANSFER TAPI UNTUK CEKOUT DAN FOOD MASIH BISA PENANGANAN LAMA !,galat tidak dapat melakukan transfer tetapi untuk proses checkout dan makanan penanganannya lama
52,cc2e81f2-d5d6-4c26-9948-efc06f9b4ee2,"hari ini tgl 10 okt 25, jam 23.12 kurang lebih waktu diatas, saya gak bisa menggunakan akun saya, saya login, masuk, bru bbrp detik langsung keluar paksa, dah disuruh menghubungi tanya jago, wah padahal saya udah lvl gold loh, hati2 ajalah mending yg jelas2 aja, catatan ya, ini akun saya pakai terus, bukan baru login ulang, dan di hp pakean trus gak pindah2, jd jangan berpikir palingan lupa pass bla bla bla, tanya jago lewat email dan telpon ngabisin pulsa, gak ada solusi, gk dihub cs",hari ini tanggal oktober jam kurang lebih waktu di atas saya tidak bisa menggunakan akun saya saya tidak bisa masuk saya mencoba masuk beberapa detik langsung keluar secara paksa sudah disuruh menghubungi tanya jago wah padahal saya sudah level gold saya hati hati sebaiknya yang jelas saja catatan akun ini saya pakai terus bukan hanya login ulang dan di hp tetap dipakai tidak berpindah pindah jadi jangan berpikir mungkin lupa kata sandi tanya jago melalui email dan telepon menghabiskan pulsa tidak ada solusi tidak dihubungi layanan pelanggan
53,bf6c3d0e-9752-4608-a18f-71b4f80a04ac,"Gopay ini terlalu membuat aku kesal. ketika aku sedang top up diamond Free Fire, lama sekali masuk dan sudah tiga hari ini aku tunggu. ini namanya merugikan penggunanya, dan saldo ku habis karena top up nya tidak masuk, dan gopay ini sangat tidak benar bekerja.",gopay ini terlalu membuat saya kesal ketika saya sedang top up diamond free fire lama sekali masuk dan sudah tiga hari ini saya tunggu ini namanya merugikan penggunanya dan saldo saya habis karena top up nya tidak masuk dan gopay ini sangat tidak benar bekerja
54,4eb97711-27a5-4533-b8ad-53e08b5280e5,"respon lambat, saya ajukan laporan perihal saya topup tapcash, saldo gopay sudah terpotong tapi saldo tapcash belum masuk/bertambah. saya menunggu lanjutan laporan sampai sekarang belum ada respon lagi lambat",respon yang lambat saya mengajukan laporan mengenai pengisian saldo tapcash saldo gopay sudah terpotong tetapi saldo tapcash belum masuk atau bertambah saya menunggu kelanjutan laporan sampai sekarang belum ada respon yang lambat
55,22f96c3a-2c85-4f8a-bec8-ea6cdb56ff65,"Mantap aplikasi ini, gercep & terpercaya, bayar tagihan apa aja bisa mulai dari tagihan listrik, air, internet & transfer ke Bank juga bisa tanpa kena biaya admin, keren.. 👍",aplikasi ini sangat baik dan terpercaya serta cepat untuk membayar berbagai tagihan mulai dari listrik air internet dan transfer ke bank juga bisa tanpa biaya administrasi
56,7beebe1d-d53e-4af0-88e5-06c149dbc49b,aplikasi ngga jelas masa mau transfer aja ribet gabisa di klik aneh,aplikasi tidak jelas mengapa ingin mentransfer saja rumit tidak bisa diklik aneh
57,9ca8a8d4-9474-484a-aa76-5ccbc31f9c41,"ahir² ini tiap kli login pasti sering kluar sendiri, pdhl apk nya udh saya update, tolong dong di perbaiki, masa harus bolak balik trus tiap mau transaksi",akhir ini setiap kali login pasti sering keluar sendiri padahal aplikasinya sudah saya perbarui tolong diperbaiki mengapa harus bolak balik terus setiap akan melakukan transaksi
137,a416d642-0f09-42a2-a6bb-5063054680bc,"saya sedang buru buru pergi, saat ingin login gopay dengan scan ulang wajah, padahal wajah sudah benar dan sinyal lancar tapi hanya loading terus, dan tiba tiba muncul notif silakan coba lagi dalam 60 menit, posisi saya yang buru buru malah di suruh nunggu 60 menit, gemana ga saya kasih bintang 1 coba",saya sedang buru buru pergi saat ingin masuk ke gopay dengan pemindaian wajah ulang padahal wajah sudah benar dan sinyal lancar namun proses memuat terus dan tiba tiba notifikasi silakan coba lagi dalam menit posisi saya yang buru buru malah disuruh menunggu menit bagaimana saya memberi satu bintang coba
58,48b11f7d-8c56-4df9-8498-7df41f318f05,ada masalah login,ada masalah login
59,8c0965b6-ae0d-454a-87d9-fe7b53d37d72,penyakit. transfer lama bnerr lahhh,penyakit transfer lama benarlah
60,b4110af4-0692-4f14-afe0-4d0a2bd5680d,"scan qris sering gagal, notif shopefood sering gak muncul (kasihan driver), aplikasi lemot, idk perbaiki dulu aja aplikasinya biar kalo scan qris cepet dan gak bikin malu kalo bayar qris pake shopepay soalnya lemot",pemindaian qris sering gagal notifikasi shopefood sering tidak muncul kasihan pengemudi aplikasi lambat saya tidak tahu sebaiknya perbaiki dulu aplikasinya agar pemindaian qris cepat dan tidak membuat malu jika membayar qris menggunakan shopepay karena lambat
61,dc270503-716c-41e3-85ce-0e12c890d11d,"saldo nya nyangkut di merchant gopay pdhal mau transfer ke dana ,malah nyangkut gajelas pdahl transaksi berhasil,cuma di dana ga masuk,kacauwwwwww",saldo saya tertahan di merchant gopay padahal hendak mentransfer ke dana namun tertahan tidak jelas padahal transaksi berhasil hanya dana tidak masuk berantakan
62,f8e0b0a8-4f4c-4af3-8b36-067420bb56b4,tidak bisa melakukan transfer dari bank ke ovo,tidak dapat melakukan transfer dari bank ke ovo
63,cb370d44-a83f-4a7e-8340-6993e30b1501,"gapaham sama shopee ini uda sminggu tiap cek spaylater dan spinjam ga muncul, tiap diklik layar putih pusat bantuan, shopee mater dan bberapa pilihan lain jg tiap di klik hanya layar putih, bolak balik di refresh, update, login logout, hapus cance jg ga bisa bisa. parah banget sumpah bikin orang susah dan panik aja",saya tidak paham mengenai shopee ini sudah seminggu setiap kali memeriksa spaylater dan spinjam tidak muncul setiap saya mengklik layar putih di pusat bantuan shopee mati dan beberapa pilihan lain juga ketika diklik hanya layar putih bolak balik mencoba menyegarkan halaman pembaruan masuk dan keluar hapus cache juga tidak bisa parah banget sumpah membuat orang susah dan panik saja
77,53b0cf6f-312a-41af-b5e2-20e060c8ca15,"min ini kenapa yaa setiap saya verifikasi wajah, selalu bermasalah",min ini mengapa setiap kali saya melakukan verifikasi wajah selalu bermasalah
64,977c358a-4992-46a9-9848-acbc57c8807e,transfer ke sea bank dari kemarin sampai skrg blm masuk2. di apk sebelah ga sampai 5 detik langsung masuk. kemanakah uang saya ???,transfer ke sea bank dari kemarin sampai sekarang belum masuk di aplikasi sebelah tidak sampai beberapa detik langsung masuk kemanakah uang saya
65,c3c7a8af-0812-4fbf-9efe-dd87e166f1b7,"untuk tf ke dompet digital jgn di kenain biaya admin dong, dompet digital app yang lain ga di kenain biaya admin masa di sini kena biaya admin",untuk transfer ke dompet digital jangan dikenakan biaya admin dompet digital lain tidak dikenakan biaya admin mengapa di sini dikenakan biaya admin
66,6917deb3-c0da-428c-80b7-0d9a261f9d47,"hai kak, kenapa saldo saya tidak di kembalikan padahal kan saya top up ff yang 100dm, harusnya kan dikembalikan karena ada tulisan dana 100% dikembangkan, tetapi kenapa saldo saya tidak di kembalikan mohon ya Kakak 🤗🤗🤗🤗",halo saudara mengapa saldo saya tidak dikembalikan padahal saya melakukan pengisian ulang saldo untuk free fire dengan jumlah dm seharusnya dikembalikan karena tertulis dana sepenuhnya dikembangkan namun mengapa saldo saya tidak dikembalikan mohon bantuannya
67,6e3104a2-b28e-4e53-aa4a-3871f3bfd859,jangan donlot dijamin nyesel.. CS low respon masalah pun g selesai jgn samape topup saldo pokony jgn anjirrr sumpah klo dbilangin lu pd ah,jangan mengunduh dijamin kamu menyesal layanan pelanggan lambat merespon masalah pun tidak terselesaikan jangan sampai mengisi ulang saldo pokoknya hindari kata kasar sumpah jika diberitahukan kepadamu
68,6a395d17-a17f-4596-8ae7-7c92771f1890,"peringatan buat teman jangan sekali kali pake ovo, jelek sekali ovo sya top up dana sda berhasil tapi di ovo blum masuk masuk sampai sekarang",peringatan untuk teman jangan sama sekali menggunakan ovo saya telah mengisi saldo tetapi di ovo belum masuk hingga saat ini
69,a213f1de-f861-4cc3-9919-044981188078,knpa setiap topup atau tf selalu di potong sy bayar cicilan yg uang nya pas2an jadi tdk bisa karna banyak potongan ... tf ada potongan topup ada potongan bikin ribet,mengapa setiap pengisian ulang atau transfer selalu dipotong saya membayar cicilan dengan uang yang pas pasan sehingga tidak bisa karena banyak potongan transfer ada potongan pengisian ulang ada potongan membuat ribet
70,fb4b0418-28a3-45e3-930d-4ae86795c645,"dapat di percaya dan di andalkan, pokoknya kalau mau top up game,pulsa atau apapun ada harga murah di gopay, di jamin dehh ga bakal nyesell",dapat dipercaya dan diandalkan jika ingin mengisi ulang saldo untuk game maupun pulsa ada harga murah di gopay dijamin tidak akan menyesal
71,cad50c17-2597-452d-ba95-76416f66e6bd,"orang transfer uang berarti lagi penting aplikasi ini bukan membantu, uang hilang saya kirim uang ke bank di bank gak masuk uang di ovo hilang bukti transfer pun gak ada hilang begitu aja macam mana ni hoiiii",orang yang mentransfer uang berarti sedang penting aplikasi ini tidak membantu uang hilang saya kirim uang ke bank tetapi uang tidak masuk uang di ovo hilang bukti transfer pun tidak ada hilang begitu saja bagaimana ini
72,b2a4f5aa-959b-4e50-b3da-f00d018e53f6,kenapa ni akun gopay ku hilang pas mau login lagi gk bisa,mengapa ini akun gopay saya hilang saat ingin login lagi tidak bisa
73,aea410ef-d19b-41a9-93ff-eec2de10ecda,"nih ovo ngeselin sumpah..!!! aku mau transfer, eh menu transfer nya GK ada....!!!",ini ovo menyebalkan sumpah aku ingin mentransfer tetapi menu transfer tidak ada
74,5a5ca1ab-52ce-4c45-9737-860b984de0cb,"jago syariah 20x gratis TF & topup ewallet, 3x gratis tarik tunai di ATM bersama. cukup worth it. minusnya belum bisa bayar qris indo/Alfa.",jago syariah x gratis transfer dan isi ulang ewallet x gratis tarik tunai di atm bersama cukup menguntungkan kekurangannya belum bisa membayar qris indo alfa
75,33acbe17-919d-4d30-adc8-4ac0ab9dad3a,"kenapa dr kmrin livin ga bisa dbuka,kl mau login selalu balik ke layar hp awal,ga bisa buka livin smpe hari ini",mengapa livin tidak bisa dibuka sejak kemarin jika ingin masuk selalu kembali ke layar utama ponsel tidak bisa membuka livin sampai hari ini
76,f1bc7ee1-69d6-4c18-8b20-63f879e4fa4e,"kemarin TF k rekening bank BCA,ttpi belum sampai pe sekarang.. tpi saldo dh ke potong. n tadi dh TLP k CS nya tunggu selama 3 hari 'hri libur ga d hitung'",kemarin transfer ke rekening bank bca tetapi belum sampai sekarang saldo sudah terpotong dan tadi sudah telepon ke customer service nya tunggu selama tiga hari tidak termasuk hari libur
77,64ca65e1-fdb9-4670-98b2-2e1f64171c9a,kenapa susah banget login,mengapa sangat sulit untuk masuk
78,3672f721-42e1-49e8-a211-8c130b8a2c85,"Saya mau memperbarui email saya, tapi kode verifikasi nya terkirim sangat lambat. Saya tunggu 10 menit lebih sampai sesi login nya habis masih gak ke kirim. Tolong di perbaiki!",saya ingin memperbarui surel saya tetapi kode verifikasinya terkirim sangat lambat saya menunggu sepuluh menit lebih hingga sesi login habis masih belum terkirim tolong diperbaiki
79,cb56e196-909b-4472-ada2-2f86deafdea1,"apa² bayar, gua top up 50k kena admin 1k okelah, eh tapi pas saldo sampe cuma 48k. Tarik tunai admin, transfer ke bank admin, aplikasi kikir k*nt*l",apa pun dibayar saya melakukan isi saldo lima puluh ribu rupiah dikenakan biaya administrasi seribu rupiah baiklah namun saat saldo sampai hanya empat puluh delapan ribu rupiah tarik tunai dikenai biaya administrasi transfer ke bank dikenai biaya administrasi aplikasi tersebut tidak adil
80,4746748b-eb34-42fd-ac95-d8c955e06f27,aneh bayar qris sllu gagal,mengejutkan pembayaran melalui qris selalu gagal
81,ed3ff67f-b4ed-4a2e-938e-d688a514531b,"login aja susah, sudah masukan nomor kartu dan verifikasi nomor hp, malah gangguan. niat buat aplikasi apa main2 doang si????",proses masuk saja sulit sudah memasukkan nomor kartu dan verifikasi nomor telepon seluler justru terjadi gangguan apa tujuan anda membuat aplikasi ini hanya bermain saja
82,1c080022-3b6b-4298-9cd7-c8b9fe29a9c9,"knp ni Livin ga bisa dibuka aplikasinya loading terus pas mau login, udah saya hapus trus install ulang malah pas masukin pas di tanggal lahirnya ngestuck disana trus keluar sendiri, helpp",mengapa livin tidak bisa membuka aplikasi ini proses pemuatan terus berlangsung saat mencoba login saya sudah menghapus lalu menginstal ulang tetapi saat memasukkan tanggal lahirnya terhenti di sana dan keluar sendiri tolong bantu
83,7882d91c-55c5-41de-a1f0-077c4260c0f1,suka trouble kalo sinyal lagi jelek. tak segercepp app e-money yg lain pembayaran menggunakan lazada dpet diskon 10k. tapi pembayaran d lakukan 3x baru brhasil 🥲 top up menggunakan mbanking kena biaya admin 1000,sering mengalami kendala jika sinyal sedang buruk tidak secepat aplikasi e money yang lain pembayaran melalui lazada mendapatkan diskon sepuluh ribu tetapi pembayaran dilakukan tiga kali baru berhasil isi ulang saldo menggunakan mbanking dikenai biaya administrasi seribu
84,bbf93b8e-35ff-4adc-82ac-c144b3f56a3c,lelet geng klau mau tf apk nya gak jelas bikin org nunggu,lambat teman teman jika mau mentransfer aplikasinya tidak jelas membuat orang menunggu
48,a10d69a6-5c73-4f85-b440-213bd73059ea,verifikasi wajah stuck di wajah kedepan muluh. bisa nggak sih verifikasi kayak gini di hapus aja bikin orang susah login aja,verifikasi wajah macet saat wajah menghadap ke depan bisakah verifikasi seperti ini dihapus saja karena membuat orang sulit masuk akun
85,c327e60d-01cd-4353-8fdb-64c0ea3c1219,transfer LBH cepat dgn gopay,transfer cepat ke lembaga bantuan hukum dengan gopay
86,c7915582-d9bb-4662-b38c-72c286a8e895,"aplikasi ga jelas, say top up saldo tapi ga masuk2 udah 2 hari ditunggu ga masuk juga hubungin CS ga ada gunanya, pokoknya ini aplikasi bikin saya rugi, suka ngambil saldo orang",aplikasi tidak jelas saya mengisi ulang saldo tetapi tidak masuk beberapa hari saya menunggu tetapi tidak masuk juga menghubungi layanan pelanggan tidak ada gunanya singkatnya aplikasi ini membuat saya rugi sering mengambil saldo milik orang
87,8a98c93f-c6e7-447b-a381-5b19ca1de184,saya sdh transfer Shopee Pay Rp 500.000.tgl 15 Nov '25.kok belum masuk saldonya,saya sudah transfer shopee pay rupiah tanggal november mengapa saldo belum masuk
173,f01b6d21-fbb9-49d1-81c7-3e761ab1b334,kenapa pas daftar online tidak bisa verifikasi wajah?,mengapa saat mendaftar online tidak bisa melakukan verifikasi wajah
88,d2adf778-9a37-4347-b5cc-6b28869d8913,"gak bisa TF kemana pun , qris juga tidak bisa apalah , eror udah lama gak di bener benerin , udah chat admin mandiri di wa tetep gak ada jawaban yang pasti , bot nya kurang pinter",tidak bisa melakukan transfer ke mana pun whatsapp juga tidak bisa apa pun galat sudah lama tidak diperbaiki sudah chat admin mandiri di whatsapp tetap tidak ada jawaban yang pasti botnya kurang pintar
89,d5250723-617a-47d5-aba8-fa323a442899,fitur2nya sangat sangat terbatas tidak seperti aplikasi sebelah dan transfer bank berbayar,fiturnya sangat terbatas tidak seperti aplikasi lain dan transfer bank berbayar
90,673625fd-281e-46df-b0fd-4f05c577ce74,ini aplikasi ternyata bisa top up diamond ff,aplikasi ini ternyata dapat mengisi ulang diamond ff
194,3963dec9-2223-4180-b484-a33e664de0ba,tidak bisa masuk livin pada saat verifikasi wajah anehkan,tidak bisa masuk ke livin saat verifikasi wajah yang aneh
91,b36b2b4d-a8b2-4850-977a-8165faadd38b,"apk parah sih menurut saya..saya transfer ke bank lwt apk ini namun di notifnya berhasil tp di saldonya tidak masuk rekening bank tujuan..setelah saya komplain saldonya di refund, namun2 tiba2 hilang..dan riwayat ada transfer yg saya sendiri tidak pernah melakukan transferan tsb..",aplikasi ini sangat buruk menurut saya saya melakukan transfer ke bank melalui aplikasi ini namun pada notifikasinya transaksi tersebut berhasil tetapi saldonya tidak masuk ke rekening bank tujuan setelah saya mengajukan keluhan saldo tersebut dikembalikan tetapi tiba tiba hilang dan riwayat ada transfer yang saya sendiri tidak pernah melakukan transfer tersebut
92,57069592-43fe-4229-86e9-5fce88032514,"mau login aja sinyal terputus padahal bagus, cek buka Ig buka yt bisa, emang dasar aplikasi nya aja rusak, beda sama bank2 lain",mau login saja sinyal terputus padahal bagus cek buka ig buka yt bisa emang dasar aplikasinya saja rusak beda dengan bank lain
93,f989310c-385b-4fdb-b08b-c8f5a216e2a9,"SAYA INGIN MENGAJUKAN MASALAH TERKAIT QRIS NIH SAYA PAKAI QRIS KOK GAGAL MULUK YA APA ADA MASALAH DI APK NYA KAH,TOLONG DIPERBAIKI LAGI SAYA INGIN BELI MINUMAN DI TEMPAT MESIN GAGAL MULUK TOLONG SEKALI LAGI DI PERBAIKI APK NYA SEKIAN TERIMA KASIH",saya ingin mengajukan masalah terkait qris saya menggunakan qris mengapa gagal berkali kali apakah ada masalah pada aplikasi mohon diperbaiki lagi saya ingin membeli minuman di mesin yang gagal berkali kali mohon sekali lagi diperbaiki aplikasinya sekian terima kasih
94,a7b2a064-d7a0-4564-8385-01d01c85f725,fitur hadiah di perbaiki soalnya tulisan anda gak bisa claim hadiah di karenakan limit di suruh nungguin sampai kapan gw scan qris di event mpl gopay game gagal terus......,fitur hadiah diperbaiki karena tidak bisa mengklaim hadiah karena dibatasi perlu menunggu hingga saya memindai qris di event mpl gopay game gagal terus
95,8442137e-b1cc-4e8b-8fc8-26a9036d4a18,Qris sering eror.. aplikasi burik,qris sering mengalami gangguan dan aplikasi buruk
96,ce1aae16-4520-427a-9b52-3a4616f46e75,daftar transfer yg ke dana tiba2 hilang semuanya.,daftar transfer ke dana tiba tiba hilang semuanya
97,ae940831-d87c-4462-bf76-c831702862c3,sering x mengalami pending utk transfer ke bank lain dan top up e-wallet.,sering mengalami penundaan untuk transfer ke bank lain dan pengisian saldo dompet digital
98,4d6dae51-782c-4bef-8dd4-ae4347a94cee,"ini kenapa sih mau beli paket, token listrik, bahkan bayar paylater malah gambar putih mulu. udah on/off data, hapus cache, hapus data, restart hp nggak ngaruh. aplikasinya tetep warna putih ga bisa login. ayolah benerin aplikasinya, ntar saya bisa2 kena jatuh tempo gara2 appnya busuk ga bisa bayar",ini mengapa ketika ingin membeli paket token listrik bahkan membayar nanti tampilan putih terus menerus sudah menghidupkan dan mematikan data menghapus cache menghapus data memulai ulang ponsel tidak berpengaruh tampilan putih tetap tidak bisa masuk mohon perbaiki aplikasinya nanti saya bisa mengalami keterlambatan pembayaran karena aplikasi ini buruk tidak bisa membayar
99,bab7935e-afea-406c-a937-aabd920ca9dc,sangat bgus gratis transfer cepat dan mudah,sangat bagus gratis transfer cepat dan mudah
100,f68a1235-e910-4e1f-9e7b-adbe8f3979bd,"anehh setiap kali topup berkurang trs 1rb pdhl udh ada admin juga 1rb tp ttp aja dipotong saldo yg di tfr ke shopeepay, gini ya isi saldo shopeepay 10rb admin 1rb jdi 11rb nah yang masuk ke shopeepay itu hanya 9rb. anehh aja bisa d potong lg pdhl udh ada admin!",aneh setiap kali pengisian saldo berkurang terus padahal sudah ada admin juga tetapi tetap saja dipotong saldo yang ditransfer ke shopeepay begini ya isi saldo shopeepay dengan admin jadi jumlahnya tidak sesuai dan yang masuk ke shopeepay hanya sebagian saja aneh bagaimana bisa dipotong lagi padahal sudah ada admin
101,e8b4105c-d873-4ef2-91b9-d23b4c6d6cea,"Transfer nya enak di tidak dikenakan biaya admin, cuma kemarin saya topup saldo sebesar 101.500 belum kunjung masuk juga hingga saat ini. Disuruh menunggu terus, padahal saya membutuhkan uang tersebut. Kenapa yaaa kok saldonya belum masuk juga, walaupun hanya uang 100.000 tapi saya membutuhkan uangnya, mohon untuk bantuannya agar saldonya bisa segera masuk ke akun shopee pay saya. Terimakasih",transfernya enak karena tidak dikenakan biaya administrasi namun kemarin saya mengisi saldo tetapi belum masuk hingga saat ini saya disuruh menunggu terus padahal saya membutuhkan uang tersebut mengapa saldonya belum masuk juga walaupun nilainya tidak terlalu besar saya tetap membutuhkannya mohon bantuannya agar saldonya bisa segera masuk ke akun shopee pay saya terima kasih
102,e09e8dff-3578-401c-8846-90160dbd6d42,"banyak promo top up nya mantap murah murah. tapi paket data nya mahal mahal. diupdate bukannya tambah bagus malah tambah rusak saya udah nyelesain tugas kasih makan 7 hari terus saya klaim hadiah gopay coinsnya,tapi gk masuk ke akun saya,adahal udah saya claims tapi gk masuk udah itu aja keluhan saya terimakasih semoga dibaca",banyak promo isi ulangnya sangat memuaskan dan harganya murah tetapi paket data nya mahal diperbarui bukannya tambah bagus malah tambah rusak saya telah menyelesaikan tugas memberi makan selama beberapa hari kemudian saya klaim hadiah gopay koinnya tetapi tidak masuk ke akun saya padahal sudah saya klaim tetapi tidak masuk itu saja keluhan saya terima kasih semoga dibaca
103,35665057-fdc8-4e92-b50f-f0b12a0ec033,gmna ini topup kouta slah nmor dan trkirim ke nmor lain,bagaimana pengisian kuota ini bisa salah nomor dan terkirim ke nomor lain
104,915d4dcf-6345-458d-9be4-56f2f7b4d71f,"kok sekarang OVO error yah, tidak bisa di liat saldonya kita berapa cuman layar putih😢bagaimana kita mau ba transfer, tulisannya tidak ada muncul😭",mengapa sekarang ovo eror tidak bisa melihat saldo kita berapa hanya layar putih bagaimana kita bisa transfer tulisan itu tidak muncul
105,9901e4e1-876d-4191-a9af-4ac2c90aad74,"aplikasi sampah!!! percuma update terus, tp transfer aja masak harus nunggu 2 hari kerja, tp saldonya sudah terpotong. balikin woy duit gua",aplikasi ini tidak berguna pembaruan terus menerus sia sia transfer saja mengapa harus menunggu dua hari kerja saldo sudah terpotong kembalikan uang saya
